name,likes,rating,review,given_reviews,pictures,local_guide,relevance_score,relevance_score_normalized,language,review_translated
Agustina C,0,4.0,"mi experiencia fue buena. viaje hace unos días con la aerolinea, desde buenos aires a mendoza, ida y vuelta.
había leido muuuuchas opiniones negativas y tenía miedo de que me cancelaran el vuelo. pero la verdad es que mi experiencia fue muy buena.
a los pocos días de comprar el pasaje me cambiaron el horario , lo atrasaron dos horas. fue con una anticipación de mas de 1 mes. por las dudas verificaba el horario todo el tiempo , por si lo volvían a cambiar, pero nunca mas lo cambiaron.
el vuelo salió suuuper puntual, y me atendieron re bien en ambos aeropuertos.
definitivamente volvería a viajar por flybondi. por las dudas no contrataría nada para ese mismo día, por si modifican unas horas el vuelo. pero lo demás, todo ok y es mucho mas economico.",0,0,0,0.0,0.0,es,"mi experiencia fue buena. viaje hace unos días con la aerolinea, desde buenos aires a mendoza, ida y vuelta.
había leido muuuuchas opiniones negativas y tenía miedo de que me cancelaran el vuelo. pero la verdad es que mi experiencia fue muy buena.
a los pocos días de comprar el pasaje me cambiaron el horario , lo atrasaron dos horas. fue con una anticipación de mas de 1 mes. por las dudas verificaba el horario todo el tiempo , por si lo volvían a cambiar, pero nunca mas lo cambiaron.
el vuelo salió suuuper puntual, y me atendieron re bien en ambos aeropuertos.
definitivamente volvería a viajar por flybondi. por las dudas no contrataría nada para ese mismo día, por si modifican unas horas el vuelo. pero lo demás, todo ok y es mucho mas economico."
Agustina F,0,1.0,"terrible airline. this was the most horrible experience of my life!, the flight was delayed for 8 hours! not only that but the costumer service kept lying to us, telling us every hour that there was a climate situation and therefore the flight was being delayed, which was not true, because other airlines departure from the same airport, on time (note, airport is not jorge newbery, it is el palomar). instead of at least letting us go home, and re schedule the flight, they kept us at the airport, in a room with no food or water for hours!. i will never book with this airline again!.",0,0,0,0.0,0.0,en,"Terrible aerolínea.¡Esta fue la experiencia más horrible de mi vida!, ¡el vuelo se retrasó durante 8 horas!No solo eso, sino que el servicio de vestuario nos estaba mintiendo, diciéndonos cada hora que había una situación climática y, por lo tanto, el vuelo se estaba retrasando, lo cual no era cierto, porque otras aerolíneas salen del mismo aeropuerto, a tiempo (nota, aeropuerto.no es Jorge Newbery, es El Palomar).En lugar de al menos dejarnos ir a casa, y rehase el vuelo, nos mantuvieron en el aeropuerto, en una habitación sin comida ni agua durante horas.¡Nunca volveré a reservar con esta aerolínea!"
Agustina Goriz,0,1.0,". escribiendo desde el aeropuerto de mendoza ya que nos reprogramaron el vuelo para venir que perdi el dia gracias a eso y ahora nos reprograman para volver 2 am en ezeiza cuando era aeroparque y nos llevan en un autobus hasta el aeroparque perdiendo otra hora, llego a mi casa a las 5 am. nefasto todo, tengo que laburar al otro dia, se cagan en todos.",2,0,0,1.0,0.0019391494890341095,es,". escribiendo desde el aeropuerto de mendoza ya que nos reprogramaron el vuelo para venir que perdi el dia gracias a eso y ahora nos reprograman para volver 2 am en ezeiza cuando era aeroparque y nos llevan en un autobus hasta el aeroparque perdiendo otra hora, llego a mi casa a las 5 am. nefasto todo, tengo que laburar al otro dia, se cagan en todos."
Ailen F,0,2.0,"si viajan con flybondi, corren riesgo de perder su vuelo por negligencia de la empresa, no se hacen cargo.. una experiencia nefasta, no viajen en flybondi.
había sacado los pasajes (eran 2) con un mes de anticipación. el vuelo estaba programado para las 17:10hs, siempre te piden estar 3hs antes, entonces tenía que salir de mi casa a las 11am (vivo lejos del aeropuerto).
una semana antes del vuelo se me da por entrar a ver los datos de mi vuelo, y me lo habían cambiado sin avisarme para el mismo día a las 11am. se me hacía muy dificil salir a las 5:30am para llegar al aeropuerto. me comuniqué con la empresa usando otros motivos para que me atendieran, y después de una charla, me lo reprogramaron para la tarde. el día del vuelo me di cuenta de que me dieron asientos separados y en cualquier lugar del avión. 
en fin, un desastre, si se me daba por hacer el check-in presencial, no solo perdía el vuelo, sino que también el dinero de los pasajes ya que la empresa no hace cargo de sus errores, no le importa dejar tirada a la gente.",0,0,0,0.0,0.0,es,"si viajan con flybondi, corren riesgo de perder su vuelo por negligencia de la empresa, no se hacen cargo.. una experiencia nefasta, no viajen en flybondi.
había sacado los pasajes (eran 2) con un mes de anticipación. el vuelo estaba programado para las 17:10hs, siempre te piden estar 3hs antes, entonces tenía que salir de mi casa a las 11am (vivo lejos del aeropuerto).
una semana antes del vuelo se me da por entrar a ver los datos de mi vuelo, y me lo habían cambiado sin avisarme para el mismo día a las 11am. se me hacía muy dificil salir a las 5:30am para llegar al aeropuerto. me comuniqué con la empresa usando otros motivos para que me atendieran, y después de una charla, me lo reprogramaron para la tarde. el día del vuelo me di cuenta de que me dieron asientos separados y en cualquier lugar del avión. 
en fin, un desastre, si se me daba por hacer el check-in presencial, no solo perdía el vuelo, sino que también el dinero de los pasajes ya que la empresa no hace cargo de sus errores, no le importa dejar tirada a la gente."
Ailen P,0,1.0,"te cancelan los vuelos y no responden para las devoluciones de dinero. me cancelaron el vuelo que tenía el día 22 de julio del trayecto córdoba – buenos aires (3 antes lo cual me parece una falta de respeto) y me ofrecían un cambio para días siguientes a mi regreso. solicité la devolución del total de la reserva para los 4 pasajeros, pero la web no te otorga ningún número de reclamo ni recibí ningún email y no te responden por ningún medio. ojala la gente antes de sacar un pasaje con ellos lean la cantidad de reclamos por el mismo motivo que tienen y no lo saquen porque es barato pero termina saliendo muy caro por todo el dinero, tiempo y malos momentos que te generan!",0,0,0,0.0,0.0,es,"te cancelan los vuelos y no responden para las devoluciones de dinero. me cancelaron el vuelo que tenía el día 22 de julio del trayecto córdoba – buenos aires (3 antes lo cual me parece una falta de respeto) y me ofrecían un cambio para días siguientes a mi regreso. solicité la devolución del total de la reserva para los 4 pasajeros, pero la web no te otorga ningún número de reclamo ni recibí ningún email y no te responden por ningún medio. ojala la gente antes de sacar un pasaje con ellos lean la cantidad de reclamos por el mismo motivo que tienen y no lo saquen porque es barato pero termina saliendo muy caro por todo el dinero, tiempo y malos momentos que te generan!"
Ailen Ritterbusch,1,1.0,". realmente son un asco de empresa, me dejaron varada y me cancelaron el vuelo, no me dieron ninguna solución. relamente háganse un favor y no vuelve por acá, es preferible pagar un poco más por otra aerolínea pero ir seguro de que nada malo va a psar",4,0,0,2.3,0.004460043824778452,es,". realmente son un asco de empresa, me dejaron varada y me cancelaron el vuelo, no me dieron ninguna solución. relamente háganse un favor y no vuelve por acá, es preferible pagar un poco más por otra aerolínea pero ir seguro de que nada malo va a psar"
Ailin Olivieri,0,1.0,". una vergüenza la atención. llamo para pagar equipaje extra y como no les funciona la pagina me hacen pagar el doble en el aeropuerto. me dicen que el problema es mío, ya intenté con 2 navegadores distintos, con 3 tarjetas distintas, 3 mails distintos y nada. de cuarta, si necesitan equipaje extra no vuelen con esta empresa",4,0,0,2.0,0.003878298978068219,es,". una vergüenza la atención. llamo para pagar equipaje extra y como no les funciona la pagina me hacen pagar el doble en el aeropuerto. me dicen que el problema es mío, ya intenté con 2 navegadores distintos, con 3 tarjetas distintas, 3 mails distintos y nada. de cuarta, si necesitan equipaje extra no vuelen con esta empresa"
Ailu D,0,1.0,"flybondi nunca más !!!. primera vez que compramos un vuelo en flybondi, pésima atención , llegamos 10.30 para hacer el check in y nos dijeron que estaba cerrado! el vuelo salió 11.50, la que nos atendió una forra que no debería estar en atención al público !!!!! llamamos para reprogramar y nos querían cobrar más del doble del valor y recién había fecha para una semana , a veces es mejor gastar un poco más pero con una aerolínea más confiable , en mi opinión nunca más compro por flybondi !!!",0,0,0,0.0,0.0,es,"flybondi nunca más !!!. primera vez que compramos un vuelo en flybondi, pésima atención , llegamos 10.30 para hacer el check in y nos dijeron que estaba cerrado! el vuelo salió 11.50, la que nos atendió una forra que no debería estar en atención al público !!!!! llamamos para reprogramar y nos querían cobrar más del doble del valor y recién había fecha para una semana , a veces es mejor gastar un poco más pero con una aerolínea más confiable , en mi opinión nunca más compro por flybondi !!!"
Ailén Marino,0,2.0,. mala experiencia. nos cambiaron los horarios y fechas del vuelo. perdiamos los pasajes de los transfers desde los aeropuertos a las ciudades. se movían las reservas de los hoteles. nos pasaron la vuelta de un domingo a las 16hrs a un lunes (laborable) a las 10:50 de la mañana. me tardé una semana en poder contactarme con alguien que me resolviera la situación. me atendieron bien por teléfono. recomiendo que vean esto de los vuelos el impacto es grande.,43,0,1,22.0,0.04266128875875041,es,. mala experiencia. nos cambiaron los horarios y fechas del vuelo. perdiamos los pasajes de los transfers desde los aeropuertos a las ciudades. se movían las reservas de los hoteles. nos pasaron la vuelta de un domingo a las 16hrs a un lunes (laborable) a las 10:50 de la mañana. me tardé una semana en poder contactarme con alguien que me resolviera la situación. me atendieron bien por teléfono. recomiendo que vean esto de los vuelos el impacto es grande.
Alan Piñon,0,1.0,"¡la peor aerolínea del mundo!. no compren aquí, por favor lean todas sus opiniones antes de arriesgarse a comprar con esta pésima aerolínea.

antes que nada quiero mencionar que emito mi opinión con base en el vuelo f05100 que voló el día 15 de julio de 2019 del aeropuerto de buenos aires el palomar (epa) al aeropuerto internacional cataratas del iguazú. 

que experiencia tan horrible fue haber comprado tickets de avión con esta aerolínea. como dice el dicho ""lo barato sale caro"". según el itinerario el vuelo despegaba a las 6:40 am y aterrizaba a las 8:30 am, nosotros llegamos al aeropuerto a las 5:00 am para que no hubiera ningún problema, resulta que ibamos llegando y el aeropuerto hicimos fila para hacer check-in y nos pregunta personal de flybondi que vuelo tomábamos, le indicamos y nos dijo que estaba un poco retrasado, esperamos más de dos horas en el piso porque solo hay como 20 asientos en todo el aeroparque y volvemos a preguntar y nos comunican que el vuelo se iba a retrasar unas 8-10 horas. ¿qué?, solo imaginen esperar 10 horas un vuelo, esperamos una hora más haber si podían resolver algo, pero no, al contrario la chica de flybondi nos dijo que nuestro vuelo de regreso que salía el 16 de julio de 2019 a las 21:30 horas muy probablemente se retrasaría. 

en mi viaje que organicé por argentina, no podía permitir que el vuelo de regreso se retrasara pues 5 horas después de que aterrizara mi vuelo de iguazú tenía que trasladarme al aeroparque internacional jorge newbery pues tenía un vuelo al calafate. solo imaginen perder un vuelo al calafate, que mi me costó unos 7500 ars con aerolíneas argentinas, pero comprarlo el día en el que se viaja (lo consulté) costaba unos 40,000 ars.

por ello, mi pareja y yo decidimos no tomar el vuelo. aparte de que el día que se supone llegaríamos a las 8:40 am terminaríamos llegando a las 18:40, donde claramente no podríamos recorrer las cataratas de ningún lado, a parte como regresábamos al día siguiente solo recorreríamos un lado de las cataras con la alta posibilidad de perder el vuelo de buenos aires al calafate, iba ser un desastre.

por culpa de esta aerolínea no pudimos conocer las cataratas de iguazú que era parte de nuestro itinerario en argentina, que lastima que haya aerolíneas tan tan malas.

el personal de flybondi es super grosero y no le importa absolutamente nada, les pedimos una explicación y les preguntamos porque no nos habían avisado con previo aviso, y la chica nos contestó que si se nos había notificado que ya ahora ya lo estábamos. eramos más de 100 personas afectadas que reclamábamos y nadie respondía, absolutamente un desastre, es de las peores experiencias en mi vida con  una aerolínea. 

es mejor comprar con latam o aerolienas argentinas.",0,0,0,0.0,0.0,es,"¡la peor aerolínea del mundo!. no compren aquí, por favor lean todas sus opiniones antes de arriesgarse a comprar con esta pésima aerolínea.

antes que nada quiero mencionar que emito mi opinión con base en el vuelo f05100 que voló el día 15 de julio de 2019 del aeropuerto de buenos aires el palomar (epa) al aeropuerto internacional cataratas del iguazú. 

que experiencia tan horrible fue haber comprado tickets de avión con esta aerolínea. como dice el dicho ""lo barato sale caro"". según el itinerario el vuelo despegaba a las 6:40 am y aterrizaba a las 8:30 am, nosotros llegamos al aeropuerto a las 5:00 am para que no hubiera ningún problema, resulta que ibamos llegando y el aeropuerto hicimos fila para hacer check-in y nos pregunta personal de flybondi que vuelo tomábamos, le indicamos y nos dijo que estaba un poco retrasado, esperamos más de dos horas en el piso porque solo hay como 20 asientos en todo el aeroparque y volvemos a preguntar y nos comunican que el vuelo se iba a retrasar unas 8-10 horas. ¿qué?, solo imaginen esperar 10 horas un vuelo, esperamos una hora más haber si podían resolver algo, pero no, al contrario la chica de flybondi nos dijo que nuestro vuelo de regreso que salía el 16 de julio de 2019 a las 21:30 horas muy probablemente se retrasaría. 

en mi viaje que organicé por argentina, no podía permitir que el vuelo de regreso se retrasara pues 5 horas después de que aterrizara mi vuelo de iguazú tenía que trasladarme al aeroparque internacional jorge newbery pues tenía un vuelo al calafate. solo imaginen perder un vuelo al calafate, que mi me costó unos 7500 ars con aerolíneas argentinas, pero comprarlo el día en el que se viaja (lo consulté) costaba unos 40,000 ars.

por ello, mi pareja y yo decidimos no tomar el vuelo. aparte de que el día que se supone llegaríamos a las 8:40 am terminaríamos llegando a las 18:40, donde claramente no podríamos recorrer las cataratas de ningún lado, a parte como regresábamos al día siguiente solo recorreríamos un lado de las cataras con la alta posibilidad de perder el vuelo de buenos aires al calafate, iba ser un desastre.

por culpa de esta aerolínea no pudimos conocer las cataratas de iguazú que era parte de nuestro itinerario en argentina, que lastima que haya aerolíneas tan tan malas.

el personal de flybondi es super grosero y no le importa absolutamente nada, les pedimos una explicación y les preguntamos porque no nos habían avisado con previo aviso, y la chica nos contestó que si se nos había notificado que ya ahora ya lo estábamos. eramos más de 100 personas afectadas que reclamábamos y nadie respondía, absolutamente un desastre, es de las peores experiencias en mi vida con  una aerolínea. 

es mejor comprar con latam o aerolienas argentinas."
