name,rating,relevance_score,review
Laura Eloy,5.0,0.0481781690550524,inicio palomar viajo flybondi siempre impecable 50 vuelo solo vez cancelar devolver resto espectacular siempre
Irma Herrera,4.0,0.0048478737225852,hermoso viaje ida vuelta mendozacumplieron salvar vuelta cobrar plus corresponder elegido asiento hacer tiempoalgo mejorar control hacer niño vuelo resultar cansador recibir golpe asiento
Maria Mercedes Garcia,1.0,0.2476972599817719,imposible comunicar él teléfono0800 cobrar 16 mil peso minuto aire cortar reconocer brindar ayuda menos solución ...
Rodrigo Frachia,5.0,0.2995307258236537,buen servicio avión acorde salir llegar hora indicado persona atender buen onda mejor empresa temía tomar vuelo x malo crítica verdad perfecto
Mario Lucas Pereira de Souza,1.0,0.1309604607419185,si poder dar cero estrella hacer cambiar horario cambiar aeropuerto avisar pagar manutención causar mucho molestia gasto adicional estadía diario hotel uber 150 real cambiar aeropuerto economía tonto
Cleilson Sousa Mesquita,1.0,0.0417401927514592,mal servicio atención inexistente reprogramo vuelo según gusto nunca objeta correo llamado si lavar mano olímpicamente vergonzoso existir empresa así cancelar vuelo 5 persona estar ...
Ricco Morelli,3.0,0.1821637029998642,aerolínea tarifa baja lujo mejor seguir verificar vuelo cambiar frecuencia notificar pasajero cualquiera extra maleta coste extra avión b737 bien cuidado limpio esperar espacio reducido
Lou Soncourt,1.0,0.0077565979561364,lástimo posible dar menos estrella 🥲 en definitiva cambio aeropuerto menos 24 hora antelación vuelo cambio hora 2 hora vuelo él llegar 5 hora después ...
maria stievem,3.0,0.0126044716787217,programado vuelo 5 tarde puerto iguazú buen aire luego buen aire bariloche yo cambiar hora vuelo antelación varios vez día primero ...
Eliano Nolascko,1.0,0.0087455641955438,¿ querer estresartar ser estafado engañar ¡ ¡ tomar vuelo empresa ...
Bianca Dobner,1.0,0.0025208943357443,¡ horrible en primero lugar vender entrada asiento si realizar checkin online reserva asiento correr riesgo quedar el ...
G,1.0,0.0388508600127983,gustar expresar descontento serie problema encontrar utilizar servicio ...
Cláudio Costa,1.0,0.0048478737225852,malo experiencia flybondi querer expresar indignación vuelo fo5275 2907 día anterior cambiar aeropuerto llegado eze aep información traslado aeropuerto vuelo llegar ...
Priscila Tavares,5.0,4.847873722585274e-05,personal puntual amable mostrador avión mostrador brasil felicitar leandro angélico amable servicio ...
Simon Zimmer,1.0,0.0126044716787217,lugar duda peor aerolínea mundo fecha desprecio total hacia cliente reprogramar vuelo 4 hora 15 minuto retraso perder vuelo mismo compañía ciudad gastar ...
Marina Campos,5.0,0.0880470825495937,flybondi viaje low cost para familia gran experiencia ...
Thomas Ltz (Tom),1.0,0.0412941883689813,¡ con diferencia aerolínea incompetente mundo ¡ nunca experiencia tanto malo vuelo cualquiera parte mundo aquí salir según planeado ¡ o absoluto cualquiera vuelo posponer con ...
Andrea Manganiello,1.0,0.0058174484671023,pésimo servicio cliente cada número atención cliente pedir número dni iniciar llamada ser italiano reservado billete pasaporte poder contactar servicio atención cliente ninguno manera excepto correo electrónico claramente responder
Karine Ferreira,3.0,0.0682095832767747,contrario noticia escuchar grupo vuelo retrasar cancelar billete rj x bar viaje bar caótico avión pequeño extremadamente estrecho y ...
Luis Escarvin.,1.0,0.0,¡ el hora aeropuerto vuelo cambiar hacer uno semana asiento extremadamente ajustado normal clase económico si compra asiento espacio web costar doble asiento ...
Elunize Baierle,1.0,0.0077759894510267,¡ ¡ empresa xenofóbico brasileño 2007 8 a they aeropuerto aep empleado rubio flybondi trabajar fila checkin muchísimo prejuicio hacia grupo amigo brasileño que ...
Diogo de Oliveira Mendes,5.0,0.0565262076053442,satisfecho servicio prestado comprar billete desembarco regreso ...
Johannes Pochieser,1.0,0.0302701235238224,¡ evitar flybondi todo costa nunca experimentado aerolínea tanto profesional primero vuelo buen aire diferente información vuelo respecto hora si vuelo cancelado tarde resultar él ...
Horranecele Barros,5.0,0.1702282378948593,rápido abordar registrar maleta puntual encantar sólo retrasar nieve camino regreso mucho nieve bariloche cuanto mejorar equipo despachar rápidamente maleta llegar sano salvo vuelo súper tranquilo
Cléverson Costa,2.0,0.0050417886714886,flybondi profesional cliente importante cancelar vuelo comunicar siquiera querer escuchar yo costo cambio fecha viaje ...
Jairo Junior Vasconcelos,4.0,0.0,buen experiencia facturación online vuelo complicación hora previsto
Rafael Augusto Campos do Amaral,2.0,0.0077565979561364,¡ el vuelo retrasar servicio facturación facturación equipaje terrible avión cinta adhesivo lugar respaldo tornillo doler
aria yousefi,1.0,0.015125366014466,cancelar vuelo negar reembolsar yo tarjeta internacional decir necesitar cuenta bancario argentino vender boleto extranjero si poder reembolsar él cancela vuelo
Alex Anderson,1.0,0.0201671546859547,cambiar vuelo ida dos vez reservar viaje aerolínea pedir reembolso todavía esperar luego cambiar vuelo ida informar reembolso política ...
Johnny Miller,1.0,0.0159688960421958,increíble vuelo cancelado ninguno correo electrónico comunicación decir yo cancelado enterar realizar checkin según reseño esperanza recibir reembolso avión viejo preocupante preocupación seguridad vuelo río buen aire antiguo
Massimiliano Carotta,1.0,0.0155616746494987,informar debido huelga cambiar aeropuerto salido aeropuerto salido coger taxi ir aeropuerto gastar cantidad considerable dinero conseguir coger vuelo ...
Marcos Carneiro,5.0,0.2087203552521863,mejor empresa mundo precio seguro justo llegar querer volver querer ¡ sin floritura precio abusivo ...
Dmitri Nikulin,1.0,0.0235024918070934,entonces cometer error leer reseño reservar parecer enfrentar mismo problema horario vuelo cambiar silenciosamente adaptar horario intentar contactar él ...
Mirta Scott,5.0,0.2035622176113556,excelente haber poder volar día 28 feliz ser rey sindicato agradecer felicitar haber yo operar día
Bruna Ferolla,1.0,0.0116348969342046,pésimo compañía lejos peor aerolínea experimentado negligencia consumidor cero apoyo desorganización
Mathias,3.0,0.6863522658961779,empresa bajo coste servicio limitar básico equipaje adicional además equipaje mano asignación asiento posible servicio generar tarifa adicional espacio fila más ...
Reny Borsatto,1.0,0.0,¡ ¡ ¡ pésimo empresa comprar billete antelación planificar viaje 1 semana fecha salida cambiar vuelo 4 vez posteriormente buen aire volver cambiar fecha regreso a ...
Ivan Stagliano,1.0,0.0213306443793752,¡ ¡ ¡ perrible compañía ¡ ¡ ¡ horrible ¡ simplemente cancelar vuelo último minuto viaje completo programado simplemente cancelado usar este
Mariana Sabatte Doyle,5.0,0.0038782989780682,contar fly bondi aerolínea bajo coste ¡ él dar viajero oportunidad hacer viajar disfrutar vacaciones
Tiago Nery,1.0,0.0025208943357443,aeropuerto 4 a they 7 a they decir vuelo posponer mediodía regresar hotel luego aeropuerto 10 a they sólo decir yo vuelo cambiar día siguiente pagar ninguno ...
Gundars Strazdiņš,5.0,0.1024549632531171,2 vuelo flybondi contrario comentario 1 estrella mayor problema vuelo retrasar 40 minuto extremo alguien medir 183 cm espacio pierna deseable vuelo 1 hora bien
Enrique Lemos,5.0,0.0019391494890341,vez quejar yo último vuelo puntualidad despegue aterrizaje ¡ gracia
Sávio Nardelli,1.0,0.0044600438247784,horrible recomer compañía adoptar idea práctico funcionar azafata relajado precio bajo comodidad resultar comodidad existir viajar apretado empleado aeropuerto ...
André Gabriel,1.0,0.0067870232116193,¡ malo experiencia el peor aerolínea volado yo cambiar vuelo ida 2 hora vuelta 6 hora abrir ...
Priscila Vianna Henrique,5.0,0.0019391494890341,preocupado leer varios informe negativo experiencia genial vuelo ida regreso salir tiempo avión bien azafata auxiliar vuelo gran ayuda
Persio Jordani,3.0,0.0038782989780682,enviar aviso correo electrónico posponer tiempo vuelo citar ninguno motivo el personal tierra necesitar mejorar aunque poco excepción ...
Валерия Шульга,1.0,0.0017452345401306,vuelo reprogramar informar yo respecto pagar taxi aeropuerto día siguiente chica aeropuerto decir devolver dinero realizar checkin nadie devolver taxista escribir el ...
Prof Elaine Soares,1.0,0.0141073125327231,empresa deshonestar cobrar sólo 4 botella venir 3 persona equivaler dos maleta extra 6 kilo persona cobrar dos maleta reclamar querer ayudar yo devolver yo dinero
Vladimir Terziev,5.0,0.003529252070042,experiencia maravilloso flybondi ¡ tomar 4 vuelo semana bien ¡ personal maravilloso atento recomer flybondi
Chri schy,1.0,0.0385405960945529,europeo pensar poder viajar barato aquí mantar mano alejado flybondi tienda zumo puro reservado varios vuelo posponer primero vuelo 3 hora luego despegar en ...
Hilberaldi Correia de Lima,4.0,0.0029087242335511,bien inesperado cambio aeropuerto aterrizaje ida lejos ciudad elegido traslado gratuito viaje durar además relación calidadprecio buen realmente cumplir horario despegue estipulado
Fosko Den bolhuis,5.0,0.0093467005371444,servicio increíble ver malo crítica google cierto respecto personal agradable servicio increíble volar ushuaia salir bien problema absoluto buen compañía ¡ él merecer ...
Andrei K,1.0,0.0114797649750819,peor aerolínea dos cancelación vuelo viaje vuelo buen aire puerto madryn día 19 cambiar recién día 21 luego vuelo regreso día 25 cancelado que ...
HGM HGM,1.0,0.0038782989780682,¡ ¡ ¡ horrible cancelar vuelo avisar ayudar
Ronaldo Antunes da Silva,1.0,0.1212938005390835,piénselo detenidamente adquirir cualquiera producto empresa respetar consumidor bajo precio lugar ventaja poder causar él grande molestia si causar él daño físico incluso seguridad
Brendan Bradford,1.0,0.022688049021699,imposible llegar si problema número teléfono flybondis funcionar aeropuerto bariloche trasladar agente local pagar taxi ir aeropuerto hablar agente local agente local ...
Chris,1.0,0.068277453508891,aerolínea completo estafa si pensar reservar ¡ tú recomer penser dos vez continuación intentar explicar aunque casi imposible describir palabra acabar pasar ... ...
Rubens Delfino,5.0,0.0019391494890341,empresa puntual ninguno problema
Zhiyuan Zhang,5.0,0.1106963485815121,maravilloso experiencia vuelo flybondi buen aire iguazú ¡ el vuelo puntual miembro tripulación aéreo súper amable ¡ gracia flybondi buen trabajo
Edison E. Sepulveda de Jesus,5.0,0.4671023289185362,organizado económico siempre tiempo
Fabiana O. Silveira,3.0,0.0607438577439934,cambio aeropuerto trastocar plan aumentar gasto
sofia moro,1.0,0.0409451414609552,¡ evítalo todo costa peor aerolínea argentino 2 vuelo cambiar aeropuerto cambiar vuelo 7hs pedir reembolso obtener respuesta servicio atención cliente inexistente ahora perdido 80 euro ¡ evitar
Chloé Lemée,1.0,0.0116348969342046,peor empresa argentino 4 vuelo cancelado semana correo electrónico notificar cambio
Maria Cecilia Berner,3.0,0.0058174484671023,tres estrella equipo avión amable chica mostrador facturación persona dulce ahorrar mencionar comentar injustificado cambio horario vuelo embarque ...
Cherry Ng,1.0,0.0031026391824545,cambiar aeropuerto luego cancelar vuelo lleno mentira equipo tierra prometer dar yo carta mencionar incidente concertar noche hotel devolver yo tarifa taxi resultar viajar 20 país ahora peor compañía vuelo
Luan Vitorelo,2.0,0.0048478737225852,pésimo aerolínea cambiar horario vuelo ida vuelta medio contacto responder auténtico basura empresa famoso barato salir caro
Felipe Baldissera,5.0,0.0,excelente aerolínea organizado tomar vuelo ida vuelta posado buen aire sencillo
EDUARDO SCOTTI ANTONIEL,5.0,0.0029087242335511,preocupar queja red social buen experiencia camino ida regreso precio mejor mercado sobras así valir pena volar menudo
Marantz Marantz,1.0,0.0034904690802613,lugareño advertir varios vez escuchar ahora llevar 7 hora esperar vuelo después cambiar aeropuerto lado ciudad ¡ parecer ser jardín infancia aerolínea
Mélissa SUDRES,1.0,0.0523570362039209,malo experiencia empresa vuelo 12 noche base retrasado 6 tarde encima cambiar aeropuerto destino 1915 hora todavía información adicional vuelo cuestión ni ...
Sabriany Mendes,1.0,0.0203610696348581,cancelar vuelo último hora resistir reprogramar sólo ofrecer posibilidad vuelo dos día después desprecio total
Mateus Facioli,1.0,0.0031026391824545,viajar argentino recientemente amigo 2 semana allí tomar 4 vuelo flybondi cada retrasar menos vez perder hora esperar aeropuerto notificación ...
harshitha jampani,1.0,0.017287517694739,vuelo cancelado intentar llamar servicio atención cliente llamado conectar aunque llenar formulario ver ninguno respuesta ...
Вика Мегалис,1.0,0.0040722139269716,gustar decir él nunca comprar mosca flybondi mosca cancelar 3 hora viaje tratar saber fecha cambiar bragueta contacto responder jefe estar ...
Grek Smith,1.0,0.0136516124028001,billete ida vuelta bar ↔ mendoza ambos vuelo sufrir retraso de 2 hora regresar ba tomar 45 minuto legítimo entregar equipaje carrusel luego soltar él cinta totalmente diferente el ...
